Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Order_ID,Ship_Date,Units_Sold,Unit_Price,Unit_Cost,Total_Revenue,Total_Cost,Total_Profit
Asia,India,Clothes,Online,L,5/14/2011,683842122,6/1/2011,2935,109.28,35.84,320736.8,105190.4,215546.4
Asia,India,Cosmetics,Online,M,5/3/2015,380103194,5/11/2015,9837,437.2,263.33,4300736.5,2590377.2,1710359.2
Asia,India,Fruits,Offline,C,5/8/2013,960128962,6/10/2013,2351,9.33,6.92,21934.83,16268.92,5665.91
Asia,India,Fruits,Offline,C,2/26/2017,234426629,3/22/2017,904,9.33,6.92,8434.32,6255.68,2178.64
Asia,India,Clothes,Online,M,3/10/2012,507430016,4/7/2012,8673,109.28,35.84,947785.44,310840.3,636945.1
Asia,India,Snacks,Offline,L,12/20/2015,777248656,1/28/2016,4004,152.58,97.44,610930.3,390149.75,220780.56
Asia,India,Cosmetics,Offline,M,2/26/2010,488503491,3/3/2010,7894,437.2,263.33,3451256.8,2078727.0,1372529.8
Asia,India,Personal Care,Online,L,7/19/2014,948798024,8/29/2014,9275,81.73,56.67,758045.75,525614.25,232431.5
Asia,India,Cereal,Online,H,12/19/2016,348479306,2/5/2017,1626,205.7,117.11,334468.2,190420.86,144047.34
Asia,India,Beverages,Online,M,12/19/2012,350931489,1/22/2013,7281,47.45,31.79,345483.44,231462.98,114020.46
Asia,India,Baby Food,Online,L,1/15/2017,982972800,1/21/2017,2350,255.28,159.42,599908.0,374637.0,225271.0
Asia,India,Beverages,Offline,H,12/23/2011,827009427,1/26/2012,9322,47.45,31.79,442328.9,296346.38,145982.52
Asia,India,Cereal,Online,H,12/25/2016,336711919,12/25/2016,9394,205.7,117.11,1932345.8,1100131.4,832214.44
Asia,India,Cereal,Offline,C,4/10/2016,224082744,4/14/2016,9918,205.7,117.11,2040132.6,1161497.0,878635.6
Asia,India,Beverages,Offline,L,7/30/2010,527286517,9/11/2010,4653,47.45,31.79,220784.84,147918.88,72865.98
Asia,India,Office Supplies,Online,L,3/28/2012,206382310,4/22/2012,1967,651.21,524.96,1280930.1,1032596.3,248333.75
Asia,India,Cereal,Online,H,4/27/2014,645890367,5/2/2014,2167,205.7,117.11,445751.9,253777.38,191974.53
Asia,India,Meat,Offline,L,6/19/2010,772640407,7/6/2010,321,421.89,364.69,135426.69,117065.49,18361.2
Asia,India,Baby Food,Online,L,3/21/2013,820442521,4/2/2013,6029,255.28,159.42,1539083.1,961143.2,577939.94
Asia,India,Vegetables,Offline,C,1/26/2013,561461293,2/2/2013,7728,154.06,90.93,1190575.6,702707.06,487868.62
Asia,India,Cereal,Offline,M,3/27/2017,893597733,5/16/2017,4282,205.7,117.11,880807.4,501465.03,379342.38
Asia,India,Beverages,Offline,H,9/10/2010,175548064,9/12/2010,7428,47.45,31.79,352458.6,236136.12,116322.48
Asia,India,Beverages,Online,H,9/26/2013,122446763,10/10/2013,3573,47.45,31.79,169538.84,113585.67,55953.18
Asia,India,Personal Care,Online,M,10/26/2015,561954820,12/10/2015,3774,81.73,56.67,308449.03,213872.58,94576.44
Asia,India,Meat,Offline,M,4/10/2016,267770135,4/25/2016,7988,421.89,364.69,3370057.2,2913143.8,456913.6
Asia,India,Baby Food,Online,L,11/19/2011,116908538,11/20/2011,4689,255.28,159.42,1197007.9,747520.4,449487.53
Asia,India,Office Supplies,Online,C,11/16/2015,395590484,12/7/2015,2870,651.21,524.96,1868972.8,1506635.2,362337.5
Asia,India,Meat,Online,C,1/24/2010,503653037,2/24/2010,981,421.89,364.69,413874.1,357760.88,56113.2
Asia,India,Meat,Online,L,8/31/2012,598285663,10/15/2012,4878,421.89,364.69,2057979.4,1778957.9,279021.6
Asia,India,Personal Care,Offline,C,9/6/2010,278311431,9/25/2010,7392,81.73,56.67,604148.2,418904.62,185243.52
Asia,India,Cereal,Online,C,6/19/2011,759688556,7/1/2011,7580,205.7,117.11,1559206.0,887693.8,671512.2
Asia,India,Baby Food,Online,C,2/9/2010,155296742,2/28/2010,4612,255.28,159.42,1177351.4,735245.06,442106.3
Asia,India,Cereal,Online,L,6/29/2010,261301934,7/10/2010,3904,205.7,117.11,803052.8,457197.44,345855.38
Asia,India,Office Supplies,Online,L,6/7/2016,796118104,7/7/2016,7893,651.21,524.96,5140000.5,4143509.2,996491.25
Asia,India,Clothes,Offline,M,10/9/2016,612603938,11/24/2016,1974,109.28,35.84,215718.72,70748.16,144970.56
Asia,India,Household,Offline,L,7/26/2013,596862161,8/11/2013,3632,668.27,502.54,2427156.8,1825225.2,601931.4
Asia,India,Household,Online,H,1/22/2011,840200316,1/31/2011,2800,668.27,502.54,1871156.0,1407112.0,464044.0
Asia,India,Fruits,Offline,H,5/28/2011,703994739,7/2/2011,6542,9.33,6.92,61036.86,45270.64,15766.22
Asia,India,Household,Online,C,2/16/2012,998615872,3/5/2012,1483,668.27,502.54,991044.44,745266.8,245777.6
Asia,India,Fruits,Offline,H,6/22/2012,184468448,8/5/2012,7168,9.33,6.92,66877.44,49602.56,17274.88
Asia,India,Personal Care,Online,H,9/8/2010,500369584,9/28/2010,9334,81.73,56.67,762867.8,528957.75,233910.05
Asia,India,Baby Food,Offline,M,6/16/2015,709927785,7/2/2015,2263,255.28,159.42,577698.6,360767.47,216931.19
Asia,India,Household,Offline,C,11/12/2015,982536351,11/13/2015,3195,668.27,502.54,2135122.8,1605615.2,529507.4
Asia,India,Cereal,Offline,M,5/29/2017,200745379,7/14/2017,3874,205.7,117.11,796881.8,453684.12,343197.66
Asia,India,Office Supplies,Online,C,12/31/2010,740819108,1/21/2011,3692,651.21,524.96,2404267.2,1938152.4,466115.0
Asia,India,Personal Care,Offline,C,4/26/2012,381370913,6/3/2012,4983,81.73,56.67,407260.6,282386.62,124873.98
Asia,India,Office Supplies,Online,H,10/17/2016,779207313,11/25/2016,3614,651.21,524.96,2353473.0,1897205.5,456267.5
Asia,India,Personal Care,Online,H,9/20/2014,649132192,10/21/2014,1496,81.73,56.67,122268.08,84778.32,37489.76
Asia,India,Office Supplies,Offline,M,6/18/2011,890750730,8/1/2011,1790,651.21,524.96,1165665.9,939678.4,225987.5
Asia,India,Fruits,Offline,C,1/30/2011,106803691,2/1/2011,4440,9.33,6.92,41425.2,30724.8,10700.4
Asia,India,Household,Online,L,1/25/2015,778672158,2/11/2015,5250,668.27,502.54,3508417.5,2638335.0,870082.5
Asia,India,Office Supplies,Offline,C,11/4/2016,609221780,11/21/2016,1118,651.21,524.96,728052.75,586905.25,141147.5
Asia,India,Baby Food,Online,H,1/25/2012,855547273,2/13/2012,4305,255.28,159.42,1098980.4,686303.1,412677.3
Asia,India,Beverages,Offline,M,2/18/2015,200111520,2/23/2015,6300,47.45,31.79,298935.0,200277.0,98658.0
Asia,India,Household,Offline,M,1/9/2015,270715844,2/17/2015,9689,668.27,502.54,6474868.0,4869110.0,1605758.0
Asia,India,Cereal,Offline,C,12/8/2010,113568007,12/17/2010,6152,205.7,117.11,1265466.4,720460.75,545005.7
Asia,India,Snacks,Online,H,1/8/2015,773908126,2/24/2015,5467,152.58,97.44,834154.9,532704.5,301450.38
Asia,India,Baby Food,Online,M,9/27/2015,121220672,10/18/2015,745,255.28,159.42,190183.6,118767.9,71415.7
Asia,India,Personal Care,Online,L,8/25/2011,269884574,9/8/2011,3698,81.73,56.67,302237.53,209565.66,92671.88
Asia,India,Office Supplies,Online,H,6/30/2016,392307031,7/10/2016,1223,651.21,524.96,796429.8,642026.06,154403.75
Asia,India,Meat,Online,C,11/24/2012,179564082,12/14/2012,5857,421.89,364.69,2471009.8,2135989.2,335020.4
Asia,India,Meat,Online,M,9/25/2013,756701219,9/28/2013,3561,421.89,364.69,1502350.2,1298661.1,203689.2
Asia,India,Cosmetics,Online,H,11/23/2011,473650062,12/25/2011,2434,437.2,263.33,1064144.8,640945.25,423199.6
Asia,India,Fruits,Online,H,12/7/2015,757096040,12/30/2015,397,9.33,6.92,3704.01,2747.24,956.77
Asia,India,Household,Offline,L,1/31/2011,459924018,3/7/2011,592,668.27,502.54,395615.84,297503.7,98112.16
Asia,India,Personal Care,Online,L,7/10/2015,484487473,8/17/2015,9465,81.73,56.67,773574.44,536381.56,237192.9
Asia,India,Baby Food,Offline,L,3/28/2013,808675134,4/12/2013,3797,255.28,159.42,969298.2,605317.75,363980.4
Asia,India,Snacks,Offline,L,5/15/2011,596467339,7/2/2011,6795,152.58,97.44,1036781.1,662104.8,374676.3
Asia,India,Snacks,Offline,L,11/5/2016,874967324,12/4/2016,1130,152.58,97.44,172415.4,110107.2,62308.2
Asia,India,Clothes,Offline,L,8/25/2011,995135009,9/17/2011,1418,109.28,35.84,154959.05,50821.12,104137.92
Asia,India,Fruits,Online,M,9/11/2013,867610776,9/29/2013,4164,9.33,6.92,38850.12,28814.88,10035.24
Asia,India,Office Supplies,Offline,M,5/30/2015,245658862,7/19/2015,4771,651.21,524.96,3106923.0,2504584.2,602338.75
Asia,India,Personal Care,Offline,H,12/16/2016,760675609,1/21/2017,9671,81.73,56.67,790410.8,548055.56,242355.27
Asia,India,Office Supplies,Offline,L,4/10/2012,270222318,4/12/2012,3644,651.21,524.96,2373009.2,1912954.2,460055.0
Asia,India,Personal Care,Online,L,9/20/2013,903151977,10/20/2013,1595,81.73,56.67,130359.35,90388.65,39970.7
Asia,India,Snacks,Offline,C,2/2/2010,254438912,3/12/2010,2983,152.58,97.44,455146.12,290663.53,164482.62
Asia,India,Household,Offline,H,3/2/2016,691494786,4/2/2016,7529,668.27,502.54,5031405.0,3783623.8,1247781.1
Asia,India,Meat,Offline,H,10/30/2012,361317002,12/8/2012,585,421.89,364.69,246805.66,213343.66,33462.0
Asia,India,Office Supplies,Offline,L,5/14/2013,638928639,5/28/2013,2038,651.21,524.96,1327166.0,1069868.5,257297.5
Asia,India,Cereal,Offline,M,8/26/2011,448255336,8/30/2011,7570,205.7,117.11,1557149.0,886522.7,670626.3
Asia,India,Personal Care,Online,M,7/28/2015,314501941,8/13/2015,6968,81.73,56.67,569494.6,394876.56,174618.08
Asia,India,Meat,Online,L,11/28/2012,933113324,1/11/2013,7823,421.89,364.69,3300445.5,2852969.8,447475.6
Asia,India,Clothes,Online,H,4/14/2010,759252107,4/21/2010,8425,109.28,35.84,920684.0,301952.0,618732.0
Asia,India,Cosmetics,Online,H,10/21/2015,752092969,11/22/2015,9878,437.2,263.33,4318661.5,2601173.8,1717487.9
Asia,India,Vegetables,Online,C,9/25/2012,198095786,10/19/2012,9800,154.06,90.93,1509788.0,891114.0,618674.0
Asia,India,Clothes,Offline,H,10/13/2012,971797645,10/26/2012,5373,109.28,35.84,587161.44,192568.31,394593.12
Asia,India,Personal Care,Online,M,12/15/2010,145488011,1/6/2011,1990,81.73,56.67,162642.7,112773.3,49869.4
Asia,India,Personal Care,Offline,L,9/27/2013,891384589,10/30/2013,9363,81.73,56.67,765238.0,530601.2,234636.78
Asia,India,Personal Care,Online,C,4/6/2011,976504600,4/7/2011,8266,81.73,56.67,675580.2,468434.22,207145.95
Asia,India,Cereal,Online,L,7/20/2011,566168248,9/5/2011,621,205.7,117.11,127739.7,72725.31,55014.39
Asia,India,Cosmetics,Offline,C,11/17/2014,146417987,11/30/2014,7191,437.2,263.33,3143905.2,1893606.0,1250299.1
Asia,India,Meat,Online,M,7/8/2016,602597796,7/22/2016,934,421.89,364.69,394045.25,340620.47,53424.8
Asia,India,Baby Food,Offline,L,11/19/2012,457077014,12/18/2012,8101,255.28,159.42,2068023.2,1291461.4,776561.9
Asia,India,Meat,Offline,H,8/6/2010,471831738,9/10/2010,4351,421.89,364.69,1835643.4,1586766.2,248877.2
Asia,India,Vegetables,Offline,L,2/3/2015,857900750,3/14/2015,751,154.06,90.93,115699.06,68288.43,47410.63
Asia,India,Fruits,Online,L,5/27/2014,142937123,6/14/2014,7126,9.33,6.92,66485.58,49311.92,17173.66
Asia,India,Vegetables,Offline,H,8/8/2013,529639995,8/19/2013,1099,154.06,90.93,169311.94,99932.07,69379.87
Asia,India,Beverages,Offline,C,9/17/2015,588871753,10/4/2015,9093,47.45,31.79,431462.84,289066.47,142396.38
Asia,India,Meat,Online,L,7/19/2014,136172807,7/31/2014,5414,421.89,364.69,2284112.5,1974431.6,309680.8
Asia,India,Beverages,Offline,H,11/28/2012,976800715,12/1/2012,5893,47.45,31.79,279622.84,187338.47,92284.38
Asia,India,Beverages,Offline,H,6/7/2015,499637019,6/20/2015,2552,47.45,31.79,121092.4,81128.08,39964.32
Asia,India,Cosmetics,Online,L,1/16/2016,555429542,1/24/2016,2799,437.2,263.33,1223722.8,737060.7,486662.12
Asia,India,Baby Food,Online,C,3/6/2015,620693051,3/19/2015,5722,255.28,159.42,1460712.1,912201.25,548510.94
Asia,India,Personal Care,Online,L,2/1/2012,800092494,2/13/2012,4004,81.73,56.67,327246.9,226906.69,100340.24
Asia,India,Fruits,Offline,H,3/19/2017,508557403,3/23/2017,2292,9.33,6.92,21384.36,15860.64,5523.72
Asia,India,Baby Food,Offline,L,8/21/2016,516604888,9/26/2016,3721,255.28,159.42,949896.9,593201.8,356695.06
Asia,India,Fruits,Offline,M,2/15/2011,614760005,3/18/2011,2,9.33,6.92,18.66,13.84,4.82
Asia,India,Cereal,Offline,H,2/8/2016,238993251,2/18/2016,2269,205.7,117.11,466733.3,265722.6,201010.7
Asia,India,Cereal,Offline,M,6/14/2015,400494849,7/29/2015,4181,205.7,117.11,860031.7,489636.9,370394.78
Asia,India,Baby Food,Offline,H,1/24/2011,515378797,3/8/2011,894,255.28,159.42,228220.31,142521.48,85698.84
Asia,India,Office Supplies,Offline,H,9/3/2012,229776751,9/20/2012,4902,651.21,524.96,3192231.5,2573354.0,618877.5
Asia,India,Baby Food,Online,M,4/19/2016,743806445,5/19/2016,7711,255.28,159.42,1968464.1,1229287.6,739176.44
Asia,India,Cosmetics,Online,M,4/26/2015,391870582,5/1/2015,2068,437.2,263.33,904129.6,544566.44,359563.16
Asia,India,Vegetables,Online,H,4/10/2014,356371009,5/10/2014,6956,154.06,90.93,1071641.4,632509.06,439132.28
Asia,India,Meat,Offline,L,8/9/2010,915948045,9/14/2010,8236,421.89,364.69,3474686.0,3003586.8,471099.2
Asia,India,Snacks,Online,C,12/15/2011,616718661,1/15/2012,9612,152.58,97.44,1466599.0,936593.25,530005.7
Asia,India,Baby Food,Offline,H,1/12/2017,538856494,1/16/2017,8466,255.28,159.42,2161200.5,1349649.8,811550.75
Asia,India,Meat,Offline,L,8/24/2012,610053050,10/5/2012,7109,421.89,364.69,2999216.0,2592581.2,406634.8
Asia,India,Cereal,Online,H,1/25/2012,768172490,3/14/2012,8165,205.7,117.11,1679540.5,956203.1,723337.4
Asia,India,Personal Care,Online,C,7/25/2011,376030099,8/3/2011,4517,81.73,56.67,369174.4,255978.39,113196.02
Asia,India,Meat,Online,M,2/14/2014,272139346,3/3/2014,935,421.89,364.69,394467.16,340985.16,53482.0
Asia,India,Meat,Online,M,6/8/2017,764156472,7/9/2017,9736,421.89,364.69,4107521.0,3550621.8,556899.2
Asia,India,Personal Care,Offline,C,7/25/2016,123179328,8/15/2016,355,81.73,56.67,29014.15,20117.85,8896.3
Asia,India,Vegetables,Online,H,7/12/2012,149166285,7/14/2012,474,154.06,90.93,73024.44,43100.82,29923.62
Asia,India,Vegetables,Online,C,11/24/2013,607107341,12/12/2013,5408,154.06,90.93,833156.5,491749.44,341407.03
Asia,India,Meat,Offline,H,12/8/2012,465462243,1/25/2013,9476,421.89,364.69,3997829.8,3455802.5,542027.2
Asia,India,Cereal,Offline,L,1/8/2011,907422482,1/22/2011,5332,205.7,117.11,1096792.4,624430.5,472361.88
Asia,India,Baby Food,Online,C,8/3/2011,939441192,9/17/2011,380,255.28,159.42,97006.4,60579.6,36426.8
Asia,India,Meat,Offline,M,6/24/2010,538814866,7/13/2010,6147,421.89,364.69,2593357.8,2241749.5,351608.4
Asia,India,Cosmetics,Offline,C,12/15/2010,101800620,12/26/2010,3921,437.2,263.33,1714261.2,1032516.94,681744.25
Asia,India,Meat,Offline,L,8/7/2013,748076951,8/21/2013,1449,421.89,364.69,611318.6,528435.8,82882.8
Asia,India,Baby Food,Offline,M,4/30/2010,870400702,6/12/2010,9765,255.28,159.42,2492809.2,1556736.2,936072.9
Asia,India,Cereal,Online,H,6/16/2017,930759847,7/10/2017,1377,205.7,117.11,283248.9,161260.47,121988.43
Asia,India,Meat,Offline,C,10/5/2013,289050137,10/12/2013,5214,421.89,364.69,2199734.5,1901493.6,298240.8
Asia,India,Beverages,Offline,C,2/18/2013,113962829,3/18/2013,2988,47.45,31.79,141780.6,94988.52,46792.08
Asia,India,Fruits,Online,L,6/13/2016,959100282,7/7/2016,7942,9.33,6.92,74098.86,54958.64,19140.22
Asia,India,Personal Care,Online,L,5/15/2017,858534610,6/12/2017,8324,81.73,56.67,680320.5,471721.1,208599.44
Asia,India,Beverages,Offline,M,5/13/2010,934240710,6/1/2010,1442,47.45,31.79,68422.9,45841.18,22581.72
Asia,India,Snacks,Offline,L,8/28/2013,538025224,9/28/2013,2475,152.58,97.44,377635.5,241164.0,136471.5
Asia,India,Meat,Offline,L,1/19/2016,230608022,2/29/2016,893,421.89,364.69,376747.78,325668.16,51079.6
Asia,India,Cosmetics,Online,M,7/12/2011,268502700,8/3/2011,4770,437.2,263.33,2085444.0,1256084.1,829359.9
Asia,India,Snacks,Online,M,1/2/2014,754939973,2/9/2014,2369,152.58,97.44,361462.03,230835.36,130626.66
Asia,India,Household,Online,H,4/17/2013,729685580,4/30/2013,9033,668.27,502.54,6036483.0,4539444.0,1497039.1
Asia,India,Household,Online,C,3/30/2015,985819804,4/11/2015,4842,668.27,502.54,3235763.2,2433298.8,802464.7
Asia,India,Clothes,Offline,M,1/10/2011,998418462,2/13/2011,3065,109.28,35.84,334943.2,109849.6,225093.6
Asia,India,Baby Food,Offline,M,4/2/2014,915018069,5/17/2014,3035,255.28,159.42,774774.8,483839.7,290935.1
Asia,India,Cereal,Online,C,11/14/2011,263359296,12/12/2011,2723,205.7,117.11,560121.1,318890.53,241230.56
Asia,India,Office Supplies,Offline,L,8/25/2013,950221526,9/13/2013,520,651.21,524.96,338629.2,272979.2,65650.0
Asia,India,Meat,Offline,M,1/4/2012,537729108,2/2/2012,4847,421.89,364.69,2044900.9,1767652.4,277248.4
Asia,India,Personal Care,Offline,C,12/7/2011,803235614,12/27/2011,4123,81.73,56.67,336972.78,233650.4,103322.38
Asia,India,Household,Offline,H,1/30/2013,458697926,3/13/2013,7765,668.27,502.54,5189116.5,3902223.0,1286893.5
Asia,India,Clothes,Offline,L,5/8/2015,102590262,5/8/2015,7593,109.28,35.84,829763.06,272133.12,557629.94
Asia,India,Snacks,Online,H,3/13/2010,643339478,3/14/2010,7303,152.58,97.44,1114291.8,711604.3,402687.4
Asia,India,Household,Offline,L,9/29/2014,181481111,11/3/2014,3148,668.27,502.54,2103714.0,1581995.9,521718.03
Asia,India,Office Supplies,Online,M,9/3/2015,568719136,9/3/2015,5485,651.21,524.96,3571886.8,2879405.5,692481.25
Asia,India,Household,Online,C,1/29/2013,236639773,3/11/2013,5822,668.27,502.54,3890668.0,2925788.0,964880.06
Asia,India,Snacks,Offline,C,5/5/2012,132156789,6/19/2012,6985,152.58,97.44,1065771.2,680618.4,385152.9
Asia,India,Cosmetics,Offline,C,9/8/2014,763662946,10/23/2014,3691,437.2,263.33,1613705.2,971951.0,641754.2
Asia,India,Fruits,Offline,C,4/16/2010,124997651,5/4/2010,8438,9.33,6.92,78726.54,58390.96,20335.58
Asia,India,Fruits,Online,L,3/29/2013,633925569,4/22/2013,1518,9.33,6.92,14162.94,10504.56,3658.38
Asia,India,Cosmetics,Offline,C,11/8/2011,187751901,11/12/2011,8815,437.2,263.33,3853918.0,2321254.0,1532664.0
Asia,India,Cereal,Online,L,12/9/2016,728755605,12/31/2016,3833,205.7,117.11,788448.1,448882.62,339565.47
Asia,India,Cosmetics,Online,H,6/6/2015,102829301,6/26/2015,8330,437.2,263.33,3641876.0,2193539.0,1448337.1
Asia,India,Cosmetics,Online,C,12/28/2010,978265845,1/14/2011,9458,437.2,263.33,4135037.5,2490575.2,1644462.5
Asia,India,Fruits,Offline,C,2/13/2016,817792928,3/26/2016,1955,9.33,6.92,18240.15,13528.6,4711.55
Asia,India,Fruits,Offline,C,3/17/2017,286499249,3/20/2017,349,9.33,6.92,3256.17,2415.08,841.09
Asia,India,Cereal,Offline,H,1/26/2016,175153243,2/29/2016,592,205.7,117.11,121774.4,69329.12,52445.28
Asia,India,Vegetables,Online,M,6/27/2014,849416816,6/29/2014,167,154.06,90.93,25728.02,15185.31,10542.71
Asia,India,Clothes,Online,M,2/19/2012,455357396,4/8/2012,9227,109.28,35.84,1008326.56,330695.7,677630.9
Asia,India,Office Supplies,Online,H,6/17/2015,975673329,7/15/2015,2275,651.21,524.96,1481502.8,1194284.0,287218.75
Asia,India,Beverages,Offline,C,7/15/2017,974686276,7/19/2017,184,47.45,31.79,8730.8,5849.36,2881.44
Asia,India,Beverages,Online,M,4/12/2016,842948615,5/31/2016,6082,47.45,31.79,288590.9,193346.78,95244.12
Asia,India,Vegetables,Offline,M,6/29/2010,764494216,7/17/2010,9682,154.06,90.93,1491608.9,880384.25,611224.7
Asia,India,Household,Online,C,5/16/2012,346068751,7/1/2012,8289,668.27,502.54,5539290.0,4165554.0,1373736.0
Asia,India,Personal Care,Online,L,3/23/2016,437755668,4/29/2016,485,81.73,56.67,39639.05,27484.95,12154.1
Asia,India,Cosmetics,Online,M,7/11/2010,915709006,7/27/2010,7499,437.2,263.33,3278562.8,1974711.6,1303851.1
Asia,India,Snacks,Offline,L,4/21/2017,493407857,5/20/2017,9204,152.58,97.44,1404346.4,896837.75,507508.56
Asia,India,Baby Food,Online,L,3/22/2017,227423274,5/9/2017,8455,255.28,159.42,2158392.5,1347896.1,810496.3
Asia,India,Personal Care,Online,H,6/24/2015,876531159,7/3/2015,3903,81.73,56.67,318992.2,221183.02,97809.18
Asia,India,Cosmetics,Online,H,4/10/2015,783914268,5/8/2015,6507,437.2,263.33,2844860.5,1713488.2,1131372.1
Asia,India,Clothes,Online,L,3/3/2010,210990560,4/19/2010,5650,109.28,35.84,617432.0,202496.0,414936.0
Asia,India,Vegetables,Offline,M,9/22/2012,653979480,10/14/2012,5916,154.06,90.93,911418.94,537941.9,373477.1
Asia,India,Household,Online,L,3/5/2011,488461863,3/25/2011,5575,668.27,502.54,3725605.2,2801660.5,923944.75
Asia,India,Snacks,Online,M,11/30/2012,386233651,12/25/2012,3975,152.58,97.44,606505.5,387324.0,219181.5
Asia,India,Personal Care,Offline,L,11/3/2016,212414062,11/28/2016,6896,81.73,56.67,563610.06,390796.3,172813.77
Asia,India,Clothes,Online,H,12/16/2016,673300826,12/30/2016,3532,109.28,35.84,385976.97,126586.88,259390.08
Asia,India,Snacks,Online,C,10/1/2013,875996005,11/8/2013,5539,152.58,97.44,845140.6,539720.2,305420.47
Asia,India,Personal Care,Offline,M,4/12/2017,457866656,4/29/2017,1773,81.73,56.67,144907.3,100475.91,44431.38
Asia,India,Household,Offline,C,6/21/2015,345040071,7/29/2015,3879,668.27,502.54,2592219.2,1949352.6,642866.7
Asia,India,Fruits,Offline,M,1/23/2017,511700522,2/4/2017,2411,9.33,6.92,22494.63,16684.12,5810.51
Asia,India,Clothes,Online,M,12/26/2013,766707360,1/30/2014,4601,109.28,35.84,502797.28,164899.84,337897.44
Asia,India,Vegetables,Offline,M,8/3/2012,423297059,9/5/2012,1861,154.06,90.93,286705.66,169220.73,117484.93
Asia,India,Household,Online,C,8/20/2011,416335332,10/1/2011,1731,668.27,502.54,1156775.4,869896.75,286878.62
Asia,India,Snacks,Online,L,11/17/2015,661336028,12/20/2015,2882,152.58,97.44,439735.56,280822.1,158913.48
Asia,India,Beverages,Offline,C,12/28/2011,593183887,2/3/2012,5149,47.45,31.79,244320.05,163686.7,80633.34
Asia,India,Meat,Offline,L,3/29/2011,766213834,5/17/2011,8555,421.89,364.69,3609269.0,3119923.0,489346.0
Asia,India,Meat,Offline,M,8/16/2011,959593808,8/27/2011,3987,421.89,364.69,1682075.4,1454019.0,228056.4
Asia,India,Personal Care,Offline,M,10/13/2011,191134059,11/15/2011,9670,81.73,56.67,790329.1,547998.9,242330.2
Asia,India,Vegetables,Offline,H,12/7/2016,109889733,1/5/2017,7669,154.06,90.93,1181486.1,697342.2,484143.97
Asia,India,Beverages,Online,L,8/1/2012,157551515,8/22/2012,1849,47.45,31.79,87735.05,58779.71,28955.34
Asia,India,Household,Online,C,9/9/2011,468407952,9/30/2011,1177,668.27,502.54,786553.8,591489.56,195064.2
Asia,India,Household,Online,C,2/2/2015,988962924,2/22/2015,4961,668.27,502.54,3315287.5,2493101.0,822186.5
Asia,India,Fruits,Online,C,4/8/2014,221687638,5/28/2014,1153,9.33,6.92,10757.49,7978.76,2778.73
Asia,India,Cosmetics,Offline,H,11/16/2011,485417449,12/15/2011,4665,437.2,263.33,2039538.0,1228434.5,811103.56
Asia,India,Clothes,Offline,M,2/8/2014,921782386,2/9/2014,4747,109.28,35.84,518752.16,170132.48,348619.7
Asia,India,Baby Food,Offline,H,1/31/2012,843779885,2/22/2012,2074,255.28,159.42,529450.75,330637.1,198813.64
Asia,India,Meat,Offline,H,4/1/2011,310330140,5/21/2011,2440,421.89,364.69,1029411.6,889843.6,139568.0
Asia,India,Fruits,Offline,M,7/17/2014,988864219,7/20/2014,5752,9.33,6.92,53666.16,39803.84,13862.32
Asia,India,Clothes,Online,H,1/28/2011,828432929,2/9/2011,568,109.28,35.84,62071.04,20357.12,41713.92
Asia,India,Baby Food,Offline,C,11/14/2011,350734078,1/3/2012,8863,255.28,159.42,2262546.8,1412939.5,849607.2
Asia,India,Cereal,Offline,M,4/15/2013,551314818,5/8/2013,5161,205.7,117.11,1061617.8,604404.7,457213.0
Asia,India,Beverages,Online,L,5/20/2015,669622552,6/23/2015,5048,47.45,31.79,239527.6,160475.92,79051.68
Asia,India,Meat,Offline,C,6/18/2017,296505391,7/23/2017,1389,421.89,364.69,586005.2,506554.4,79450.8
Asia,India,Meat,Offline,C,8/20/2011,503710114,9/1/2011,7871,421.89,364.69,3320696.2,2870475.0,450221.2
Asia,India,Beverages,Online,C,3/7/2011,535770452,4/5/2011,5237,47.45,31.79,248495.66,166484.23,82011.42
Asia,India,Baby Food,Online,C,6/25/2016,582445180,8/12/2016,7327,255.28,159.42,1870436.5,1168070.4,702366.25
Asia,India,Vegetables,Offline,M,3/23/2014,526356542,3/23/2014,9452,154.06,90.93,1456175.1,859470.4,596704.75
Asia,India,Office Supplies,Online,C,12/20/2013,647412574,12/20/2013,2622,651.21,524.96,1707472.6,1376445.1,331027.5
Asia,India,Snacks,Online,M,4/6/2016,854716002,5/22/2016,8314,152.58,97.44,1268550.1,810116.2,458433.97
Asia,India,Cereal,Online,H,2/10/2015,715071189,2/20/2015,4310,205.7,117.11,886567.0,504744.1,381822.9
Asia,India,Office Supplies,Offline,L,6/6/2010,796175181,6/17/2010,4784,651.21,524.96,3115388.8,2511408.8,603980.0
Asia,India,Snacks,Offline,M,1/22/2015,159806287,2/14/2015,9086,152.58,97.44,1386341.9,885339.8,501002.03
Asia,India,Cosmetics,Online,M,3/26/2012,159073722,4/11/2012,2304,437.2,263.33,1007308.8,606712.3,400596.47
Asia,India,Household,Offline,M,2/26/2016,925320327,3/25/2016,1702,668.27,502.54,1137395.5,855323.06,282072.47
Asia,India,Baby Food,Online,L,4/4/2014,237076222,5/20/2014,4977,255.28,159.42,1270528.5,793433.3,477095.22
Asia,India,Vegetables,Online,C,1/13/2017,891976821,2/19/2017,4618,154.06,90.93,711449.06,419914.75,291534.34
